loan_amnt,int_rate,annual_inc,dti,revol_util,total_acc,open_acc,inq_last_6mths,actual,risk_score
35000,16.91,50000.0,24.8,34.9,5,4,0,0,0.4644852282755041
32000,10.08,150000.0,11.92,33.7,28,15,1,0,0.41838591038093925
5000,16.91,100000.0,31.66,76.8,17,9,0,0,0.4859842765650185
21300,16.14,71000.0,24.17,85.0,21,19,0,0,0.10918126816480903
4500,24.37,130000.0,4.1,71.0,12,7,1,0,0.7765631056417037
16000,11.8,114000.0,28.52,23.7,48,25,0,0,0.15366696098985777
20000,10.72,120000.0,40.6,67.8,43,17,0,0,0.2613699059443082
23000,8.46,58000.0,26.68,39.2,35,27,1,0,0.06230979942937242
20000,10.72,80000.0,23.78,53.5,17,11,0,0,0.316357113797718
10000,7.21,60000.0,11.1,37.6,17,6,0,0,0.5645586621842787
21000,8.19,90000.0,22.83,48.5,20,14,0,0,0.23628353489499662
10000,13.56,60000.0,25.36,32.9,39,24,1,0,0.1667831947661622
25000,10.72,64688.0,11.65,0.0,33,7,2,0,0.7980801583712777
6000,10.72,18000.0,2.33,13.8,5,5,2,0,0.7332801367572833
20000,18.94,59000.0,14.44,48.6,14,9,2,0,0.6158821514187715
14400,8.19,135000.0,20.5,16.9,16,13,0,0,0.38361799015646725
1000,16.91,35000.0,23.77,42.7,15,14,1,0,0.36272232592543696
6000,10.08,74000.0,14.18,27.1,21,9,0,0,0.544842898156154
10000,16.91,92000.0,31.72,46.2,57,31,1,0,0.10915072091194458
6500,10.33,56000.0,24.3,54.7,23,23,0,0,0.07848733322066097
10000,20.89,130000.0,23.34,95.3,46,27,0,0,0.1170037888096009
15000,12.98,65000.0,41.21,7.1,29,14,0,0,0.33247065967723227
32000,12.73,112219.0,21.97,36.1,22,11,0,0,0.38266693365489507
25000,26.31,197000.0,19.54,79.6,37,24,1,0,0.2691325044388996
1000,6.46,90000.0,28.06,6.9,31,18,0,0,0.2832725834011325
40000,11.31,120000.0,33.09,30.5,10,10,0,0,0.2907620302864702
35000,14.47,105000.0,14.37,77.8,21,12,0,0,0.28296254950296845
3000,14.47,60101.0,6.25,70.6,13,3,0,0,0.6973773891738153
16000,20.89,50000.0,13.8,58.3,27,11,1,0,0.543126943154127
21500,19.92,72000.0,24.23,33.3,49,18,0,0,0.33991149534435844
27600,19.92,60000.0,14.56,65.7,20,12,1,0,0.3877218816315365
20000,16.91,32000.0,10.8,21.9,9,5,0,0,0.5588294360392333
25000,11.8,165000.0,20.4,57.2,30,21,1,0,0.22901591251483938
11700,7.02,35800.0,15.25,49.5,5,4,0,0,0.4837097511433989
20000,10.33,100000.0,10.42,45.2,40,26,0,0,0.09312559310832187
1600,16.14,54392.0,23.88,91.6,13,8,0,0,0.43528339319720777
12000,7.56,10000.0,132.05,3.2,16,12,0,0,0.11177070298377145
12000,11.31,30000.0,23.04,47.8,21,11,0,0,0.3249119448564016
8000,17.97,65995.0,7.75,33.6,25,9,1,0,0.6992236072498978
7500,8.81,33000.0,19.49,15.4,8,3,0,0,0.6225430288452748
25000,14.47,120000.0,28.83,18.0,38,12,0,0,0.5284331319997353
40000,10.33,86000.0,5.22,52.3,13,9,1,0,0.4067852844879887
25000,6.46,88500.0,7.08,32.0,14,9,0,0,0.40185111185701466
3000,19.92,28000.0,5.36,6.2,9,9,1,0,0.6300675334973783
24000,14.47,70000.0,18.38,83.9,13,9,0,0,0.32424417067869865
15000,20.89,150000.0,32.12,76.9,17,12,0,0,0.41834086865079234
12000,17.97,35280.0,32.18,64.2,20,13,0,0,0.25920044073313014
40000,13.56,160000.0,19.57,50.4,14,12,0,0,0.3118818507680688
10000,6.46,82000.0,13.46,46.1,25,9,0,0,0.5058671817069601
10000,18.94,20000.0,23.29,45.7,18,6,1,0,0.6472111702049913
28000,20.89,72000.0,14.91,48.8,17,10,1,0,0.4982924640944292
1500,14.47,24000.0,21.6,26.3,14,11,0,0,0.37983786741221576
24000,18.94,137400.0,21.4,80.3,18,8,0,0,0.5292490432508268
15000,24.37,115000.0,6.26,98.5,7,4,0,0,0.6700827712033318
12000,7.56,79100.0,15.83,21.2,37,10,0,0,0.58014241399568
3600,10.47,95000.0,22.45,23.2,20,13,1,0,0.49946872436084017
40000,6.46,245000.0,15.19,85.7,21,14,0,0,0.3048651954957283
3000,10.47,40000.0,33.96,6.2,30,20,0,0,0.1738765381221691
12000,26.31,72000.0,24.3,82.7,20,9,1,0,0.6025154701249393
40000,10.33,97500.0,34.4,83.6,30,19,1,0,0.12212356626401069
20000,22.35,61000.0,24.41,36.9,22,13,1,0,0.44332107278546806
14000,6.11,56000.0,16.12,30.8,18,8,0,0,0.4537806004007242
24000,18.94,73384.0,29.52,88.9,48,9,0,0,0.5689095787549572
3100,15.02,62000.0,20.15,44.1,16,5,1,0,0.7369418730182611
20000,11.8,104000.0,29.86,67.6,13,10,0,0,0.33223367161766687
1000,20.89,109000.0,9.5,60.3,25,8,1,0,0.7866752707345227
13000,7.02,65000.0,19.15,61.0,26,7,0,0,0.5183697355306648
8500,7.02,26000.0,17.64,54.1,6,6,0,0,0.39788516564546145
18000,10.08,112500.0,16.51,86.0,22,12,0,0,0.32684755336743176
11000,12.98,48000.0,13.7,0.0,19,5,1,0,0.7631924652000373
35000,14.47,120000.0,16.55,9.9,5,5,0,0,0.5735784062854818
40000,17.97,190000.0,12.57,85.3,12,6,0,0,0.5719633853848388
25200,7.02,175000.0,17.6,53.3,34,17,0,0,0.29879172231791146
15000,6.46,56000.0,7.61,72.8,7,4,0,0,0.4867491818951724
14500,8.81,60000.0,16.86,57.7,19,8,3,0,0.7030683113780456
12800,16.91,80000.0,9.66,4.1,49,22,5,0,0.7331594726574827
20000,15.02,39192.0,25.84,62.6,8,7,0,0,0.362148225806964
10000,13.56,65000.0,19.96,29.7,21,16,1,0,0.33142966002009633
15000,10.33,85000.0,23.01,81.4,19,14,0,0,0.21960820014584412
15000,13.56,70000.0,11.06,51.6,21,7,0,0,0.5677186239722071
10000,8.19,56000.0,10.44,24.2,17,9,0,0,0.4681022214167603
12000,8.81,55000.0,21.8,22.5,11,10,0,0,0.35586301543492316
35000,7.84,125000.0,20.74,26.4,32,24,1,0,0.11756086880484086
12000,7.84,58000.0,26.59,90.6,33,12,1,0,0.3891705484139165
40000,11.8,140000.0,3.16,0.4,28,12,0,0,0.48439687898034006
20000,6.46,115000.0,12.9,43.2,12,9,0,0,0.4191911744650524
3025,15.02,102965.0,26.21,23.5,51,27,2,0,0.2926670728011785
10000,11.8,56000.0,12.63,36.9,24,4,1,0,0.7802852012344144
4400,16.91,54000.0,24.49,46.0,22,14,1,0,0.4137814586914005
20000,17.97,50000.0,24.58,67.5,10,7,0,0,0.40827223365466275
5000,18.94,60000.0,10.1,51.3,27,14,0,0,0.40633415534714945
24000,6.67,175000.0,8.73,13.2,36,16,0,0,0.4366399673669503
6000,8.19,80000.0,30.47,48.0,32,21,1,0,0.19216949747117235
21000,12.98,55000.0,6.37,51.0,11,4,0,0,0.5741134089188107
20000,8.81,67000.0,12.27,41.7,23,13,0,0,0.2951769239965644
30000,11.8,215000.0,3.2,56.0,15,11,1,0,0.5945791425349405
6000,12.73,70000.0,21.79,33.7,30,10,0,0,0.5521656538681552
5000,10.33,125000.0,14.87,32.7,13,8,0,0,0.6009567531921479
11000,8.19,58000.0,8.94,15.1,12,8,0,0,0.4907202937248531
15000,11.55,40000.0,26.04,36.7,11,4,0,0,0.5460915506256249
24000,19.92,60000.0,36.18,27.4,33,22,0,0,0.12128417927421667
5000,8.19,95000.0,17.71,18.0,85,31,0,0,0.18358251585807228
6725,27.27,8460.0,22.41,89.6,6,4,0,0,0.5477410454871009
30000,16.14,155000.0,22.99,64.7,43,24,1,0,0.19154440959904317
15000,12.98,70000.0,30.7,35.1,23,10,0,0,0.43377666107313373
13000,7.02,50000.0,9.46,38.4,22,10,3,0,0.67685311714787
21000,10.08,375000.0,6.78,55.4,16,11,0,0,0.7526415731245772
9000,8.81,16800.0,30.07,32.7,18,15,0,0,0.17678397959858042
9000,13.56,66672.0,20.07,28.0,26,14,1,0,0.4526620993381917
25000,6.46,83200.0,28.54,56.5,30,16,0,1,0.18139052797070718
9500,8.81,70000.0,30.46,21.8,30,11,0,0,0.4609897740851566
7000,11.06,40000.0,5.94,31.3,13,9,1,0,0.5449749557929624
10000,11.06,200000.0,21.21,24.0,10,8,0,0,0.6672733405869774
18500,10.72,69200.0,16.32,33.8,28,10,0,0,0.47050044255417367
15000,10.47,31000.0,24.74,12.3,21,17,0,0,0.17187270426811949
10000,7.02,85000.0,17.32,28.6,20,11,0,0,0.4181078991197277
10000,16.91,75000.0,10.94,42.1,11,7,2,0,0.7375676024228054
11200,16.91,120000.0,7.44,32.3,31,20,3,0,0.547701374160743
8000,10.72,96000.0,14.15,59.6,16,7,0,0,0.5638217687770921
5050,7.56,50000.0,6.6,16.2,17,5,0,0,0.6609182107759346
5600,12.98,11000.0,66.8,8.9,15,8,0,0,0.37356898933609284
10000,7.21,90000.0,6.4,24.2,7,7,0,0,0.5330142272963416
35000,15.02,125000.0,17.31,72.0,31,12,0,0,0.37846362557413166
13000,10.72,69000.0,26.07,53.9,17,4,1,0,0.6898716956507168
10000,13.56,52000.0,39.74,41.3,35,17,0,0,0.23229976795573315
20000,11.31,89000.0,15.47,15.1,17,11,1,0,0.5048538489777011
10000,8.81,32475.0,19.73,2.5,16,5,0,0,0.6061576401578701
9000,18.94,62000.0,32.38,99.0,13,6,3,0,0.7359497023683792
1000,25.34,40374.0,10.61,84.7,12,8,1,0,0.6177012572922511
12500,7.56,135000.0,7.31,4.8,23,15,0,0,0.409004905928268
3000,8.81,61000.0,32.23,33.4,45,6,0,0,0.7451633271338791
14000,20.89,59000.0,21.64,79.3,26,17,0,0,0.20796475810288098
20000,7.21,120000.0,23.87,43.2,30,12,0,0,0.4103845019868333
30000,12.98,65000.0,24.58,58.5,20,14,1,0,0.2545011628940275
5000,8.81,45000.0,17.28,20.9,18,9,0,0,0.47742877991988275
10000,10.72,33000.0,14.11,30.2,21,14,0,0,0.2743964937845394
30000,10.72,55000.0,8.31,9.2,8,8,1,0,0.4842784019902698
25000,10.72,42000.0,18.2,65.4,14,8,0,0,0.32682315647897814
3000,10.33,62000.0,23.96,60.5,25,15,0,0,0.2647957286251281
24000,15.02,205000.0,21.74,68.2,49,26,1,0,0.22853762667274088
35000,19.92,120000.0,16.38,62.0,28,20,1,0,0.21047603064928536
25000,11.31,30000.0,23.84,41.3,18,9,0,0,0.32754200081267343
16000,18.94,85000.0,10.18,53.1,12,9,0,0,0.4817617610847044
24000,16.91,60000.0,13.3,44.5,13,11,3,0,0.5951198725251817
5000,12.98,62000.0,37.57,43.9,14,10,0,0,0.3786219493463839
5000,11.8,26000.0,32.87,17.1,12,8,0,0,0.43789302060321256
2000,15.02,25000.0,9.65,10.2,9,8,3,0,0.7710798808040344
26000,8.81,51846.0,32.41,56.6,30,21,0,0,0.07556023454979982
30000,16.91,192000.0,16.15,95.2,11,7,2,0,0.7147157444098835
5725,19.92,65000.0,32.42,12.2,20,11,0,0,0.5005544495070003
2500,7.21,22000.0,31.07,15.4,45,27,1,0,0.10477753493850764
4000,23.4,188000.0,0.34,14.4,5,3,0,0,0.8898896349659615
9500,8.19,55000.0,9.73,24.9,22,6,0,0,0.6256218432133878
25000,10.47,60000.0,4.14,9.1,13,11,0,0,0.3508979698706962
6000,16.91,48000.0,14.68,54.5,24,4,0,0,0.7212581815025375
11000,10.08,40000.0,13.56,16.1,10,7,1,0,0.5834696468659888
11000,11.8,130000.0,20.37,41.2,18,12,0,0,0.4342238055820088
16075,16.14,62500.0,31.22,4.8,57,24,0,0,0.2039728554160873
20000,25.34,80000.0,27.87,16.4,27,12,1,0,0.5972047808023775
20000,7.02,72000.0,3.58,68.6,13,12,1,0,0.32235891380064535
3500,19.92,120000.0,24.07,44.4,49,19,2,0,0.6225572113727624
25000,8.19,40000.0,56.56,29.4,26,17,1,0,0.1518337092739673
18000,10.72,35000.0,30.25,15.2,34,11,0,0,0.42006948018777235
19975,25.34,100000.0,29.93,58.0,28,10,0,0,0.5491371021672202
22000,8.19,59360.0,11.44,82.7,28,10,0,0,0.3509961479068929
30000,17.97,142000.0,0.42,2.0,7,3,0,0,0.7764798226375706
12000,7.56,42000.0,18.34,2.3,26,13,0,0,0.3534398058954299
8000,11.31,125000.0,15.48,26.0,45,27,3,0,0.33691951135604464
20525,14.47,50000.0,30.22,5.5,23,11,1,0,0.4896937782381123
40000,7.02,250000.0,2.91,5.9,16,8,0,0,0.6759698200206508
30000,10.08,240000.0,6.99,0.0,21,9,0,0,0.7219085834958795
6600,10.08,67100.0,14.08,39.3,34,8,1,0,0.7206817723850377
12000,8.46,70000.0,13.66,41.8,24,18,0,0,0.18161200069544392
17000,12.98,68000.0,34.96,62.4,37,12,0,0,0.382543075409418
6300,14.47,45000.0,12.35,45.5,10,8,0,0,0.4698620618695947
5000,10.33,42000.0,2.0,69.7,7,2,0,0,0.6445934420493679
2400,14.47,55000.0,21.67,53.3,39,26,0,0,0.09493177963377905
10500,16.14,43680.0,12.17,96.6,3,2,0,0,0.5684153028800303
5000,15.02,65000.0,11.54,25.1,8,6,2,0,0.7693214185505027
25000,13.56,525000.0,4.44,71.0,20,13,0,0,0.8526093011805519
16000,8.81,135959.0,15.64,66.2,15,9,0,0,0.4646235956403885
20000,8.46,75000.0,29.02,44.8,39,11,1,0,0.5327593712773935
2500,8.19,165000.0,12.17,10.2,25,11,0,0,0.660851606066437
29375,12.98,101600.0,28.84,22.1,30,22,2,0,0.21566073671362976
40000,8.81,165000.0,20.52,45.4,25,15,0,0,0.2563280810130107
15000,7.56,45000.0,33.76,67.2,21,12,0,0,0.22708717304707504
25000,11.8,200000.0,5.57,64.7,24,11,0,0,0.5491047988972847
17000,11.55,65000.0,12.83,38.4,26,9,0,0,0.5060571723663717
8000,11.55,45000.0,3.52,26.0,12,5,0,0,0.6280577931482803
17525,11.55,128000.0,23.06,43.9,26,9,0,0,0.5635903436894738
12000,7.56,87000.0,10.46,26.6,18,10,0,0,0.46196653998905146
25000,27.27,42766.16,20.85,43.3,28,14,0,0,0.3412929879460722
25000,11.8,85000.0,7.84,16.1,27,14,0,0,0.35437499087213353
35000,16.14,135000.0,14.47,76.8,17,8,0,0,0.46345672907055613
40000,10.08,109000.0,31.18,64.4,35,13,0,0,0.27089413955359415
10000,18.94,46000.0,29.68,50.6,22,8,0,0,0.5205750923876514
24000,16.91,8400.0,224.86,98.9,10,8,1,0,0.05902344525487218
20000,8.81,70000.0,8.38,31.0,29,11,0,0,0.4401174952232421
25000,17.97,165000.0,18.94,84.0,40,18,1,0,0.39875114180784055
18000,8.19,176000.0,0.81,6.1,32,24,1,0,0.2678860755434669
5000,16.91,105000.0,14.81,78.5,28,10,0,0,0.5700149387719182
20000,17.97,55188.0,28.88,60.5,17,10,0,0,0.3479577687220531
4500,6.11,85000.0,12.57,36.5,13,8,0,0,0.5101560013189594
12000,11.31,30000.0,34.4,60.3,12,8,2,0,0.5113183552590296
20000,6.11,100000.0,5.82,27.8,10,7,1,0,0.5962596307601385
7000,12.98,36000.0,23.37,26.3,12,9,0,0,0.41972478954507164
6350,16.14,26000.0,16.25,29.3,15,6,0,0,0.5883980193802725
39000,15.02,68000.0,8.12,39.4,13,7,0,0,0.4251847452546745
8000,12.98,89675.0,4.47,15.5,16,14,1,0,0.4775843190578932
10000,18.94,36000.0,8.13,44.8,13,7,1,0,0.6356971006031961
25000,7.02,150000.0,5.9,19.7,30,13,0,0,0.47232239432448603
18500,6.11,100000.0,9.29,11.4,41,32,0,0,0.0434398295345383
20000,11.8,71000.0,15.92,18.2,24,14,0,0,0.3178699331873152
23000,10.08,65000.0,34.88,54.6,33,22,0,0,0.08222634947541056
24000,16.91,65000.0,17.39,54.5,14,11,0,0,0.3150607618606804
40000,10.33,75000.0,17.71,53.9,15,14,0,0,0.15252094630666507
8000,7.21,24000.0,15.5,11.3,11,7,0,0,0.4705955931091322
9000,11.31,82740.0,33.82,81.3,18,14,0,0,0.2202226826598934
10000,10.08,360000.0,17.6,90.0,27,18,0,0,0.5166278108096953
10000,11.8,45000.0,23.57,26.0,40,25,0,0,0.10010600617796528
18000,7.84,108000.0,20.5,20.9,30,10,0,0,0.5349971982431627
28000,17.97,50000.0,31.9,49.7,17,14,1,0,0.2560393125262809
25000,16.14,61000.0,30.2,43.3,32,13,0,0,0.3287186722523039
22500,20.89,48000.0,30.13,55.3,17,8,0,0,0.4304745446508402
9000,16.91,40000.0,31.53,41.0,12,12,0,0,0.29073380818045025
10000,7.21,63000.0,17.09,37.2,17,7,0,0,0.5140285626955322
6600,13.56,64000.0,23.06,33.4,34,10,1,0,0.6593210980647486
21600,10.33,24000.0,48.85,18.8,7,3,0,0,0.4640251233485471
25000,14.47,150000.0,17.72,43.8,26,16,0,0,0.3173323681914075
10000,15.02,40000.0,25.92,25.1,12,7,0,0,0.5034409649285648
7500,16.14,70000.0,19.08,28.2,15,6,1,0,0.7212336488721042
5000,14.47,14000.0,27.44,34.1,8,5,1,0,0.6103540409297018
17375,10.72,210000.0,17.34,89.2,24,8,0,0,0.6425735017050229
12925,16.91,18800.0,35.36,23.2,23,12,0,0,0.33067923187912257
10000,12.73,42000.0,17.66,59.8,10,5,0,0,0.5177706155586106
30000,18.94,75000.0,11.38,25.8,28,12,1,0,0.5216685002442197
20000,12.98,33000.0,51.93,15.8,25,10,2,0,0.5302409782557312
25000,8.46,200000.0,33.48,69.0,43,30,0,0,0.05754476847659324
10000,8.46,50000.0,21.29,43.2,17,6,1,0,0.6147991669377025
30000,8.19,68841.0,18.04,30.9,28,13,0,0,0.2836910654027838
28000,13.56,123900.0,20.53,60.0,61,15,3,0,0.7535559170174998
20000,16.14,160000.0,0.19,1.4,4,4,2,0,0.8808044634628144
20000,20.89,60000.0,33.42,36.3,28,15,0,0,0.29022851751879664
35000,15.02,128000.0,21.12,68.0,23,13,1,0,0.375070092343392
16000,11.31,60000.0,12.28,38.1,7,7,0,0,0.450532737140976
24000,12.98,150000.0,17.28,60.8,18,6,0,0,0.6245328503863344
20000,7.84,64000.0,18.58,41.2,26,20,0,0,0.11479585233059689
8000,11.8,35000.0,23.49,12.1,11,6,0,0,0.5428678455040497
10000,7.56,85000.0,27.98,25.1,38,21,1,0,0.23955632361209286
14000,10.72,48000.0,31.33,12.6,28,17,0,0,0.2125220760229529
16000,6.46,62000.0,7.47,34.4,20,14,1,0,0.3377001612437497
30000,11.8,135000.0,18.67,39.8,29,18,0,0,0.21939161202603638
6500,14.47,13000.0,21.88,44.2,24,9,1,0,0.549405274929684
35000,15.02,130000.0,21.15,73.4,46,32,0,0,0.03329037661994877
18000,7.56,72800.0,20.66,0.0,39,7,0,0,0.6915015324241959
20700,11.06,75040.0,27.84,66.8,21,10,0,0,0.3411328287623139
18000,8.81,100000.0,31.36,26.8,31,25,0,0,0.07866354513414685
15000,18.94,90000.0,28.92,63.4,15,9,1,0,0.5434527502849764
7000,18.94,26000.0,16.02,56.2,23,7,0,0,0.5779828065849708
35000,11.31,129000.0,19.93,94.3,9,7,0,0,0.360386707358312
7000,18.94,80000.0,10.43,45.8,13,10,0,0,0.49832658052707024
35000,12.73,60000.0,17.3,81.5,8,4,0,0,0.408373431766333
25000,10.72,40000.0,20.49,39.0,25,13,0,0,0.2526352854163549
3000,8.19,80000.0,18.54,12.5,16,13,0,0,0.37178109572023227
2000,11.8,43000.0,14.45,2.1,34,14,0,0,0.4614988438002581
6300,24.37,65000.0,15.6,94.0,22,5,0,0,0.6863004301438289
15000,7.02,120000.0,12.35,24.0,22,17,0,0,0.2560792528922779
14350,12.73,120000.0,28.49,84.3,13,10,0,0,0.36454584947357127
15000,8.19,114000.0,23.79,26.9,22,13,2,0,0.5487803585083418
5000,11.31,40000.0,5.64,47.7,13,7,0,0,0.5195285436598359
5000,14.47,18000.0,32.2,15.7,32,14,3,0,0.6220366957786951
5000,19.92,30000.0,25.64,93.4,5,4,1,0,0.6009645619267199
25000,7.84,55000.0,14.92,0.0,86,15,2,0,0.800315821497553
5000,7.21,35000.0,3.43,22.7,8,5,0,0,0.5738083700050597
8000,11.8,32900.0,1.82,36.1,3,2,0,0,0.6552683115052559
20000,10.33,60000.0,17.66,0.3,17,6,0,0,0.5845147069645543
32000,11.8,144000.0,16.5,62.6,47,13,1,0,0.5778371730232701
1000,19.92,23000.0,12.95,37.2,8,7,0,0,0.545896030856313
15000,11.06,51000.0,18.14,69.6,9,8,0,0,0.3492939226979658
5000,11.31,40000.0,27.81,72.6,9,6,0,0,0.43399713839099574
10000,18.94,60000.0,19.38,58.1,25,12,1,0,0.5048898334081489
7500,8.81,65250.0,16.33,41.7,27,9,0,0,0.5262664646335
4400,6.46,35000.0,8.37,36.6,7,6,1,0,0.5790798501867156
11000,14.47,110000.0,11.27,9.0,48,18,1,0,0.5621770650724501
10000,14.47,100000.0,4.95,33.3,15,6,0,0,0.6827361060693169
11500,10.72,40000.0,16.26,36.2,17,10,0,0,0.38203088934185064
30000,19.92,70000.0,25.05,52.6,31,13,1,0,0.42249619506069724
35000,10.33,70000.0,19.03,38.4,12,7,0,0,0.3806472124541947
16000,12.98,106000.0,17.56,40.1,23,17,0,0,0.24632478946449735
14000,14.47,90000.0,5.92,24.6,18,14,2,0,0.5464693318095638
3500,16.14,80000.0,13.63,58.5,27,7,0,0,0.6789213683707679
8000,10.08,126000.0,16.83,55.1,52,22,0,0,0.2663020242856629
20000,11.31,80200.0,16.13,80.5,11,6,0,0,0.4480613489124106
15000,15.02,50000.0,8.35,91.6,8,3,0,0,0.5589879927354171
2500,13.56,68000.0,18.97,43.0,38,21,3,0,0.4487007223130511
4000,7.21,25000.0,4.85,3.7,16,6,1,0,0.6914170463694869
4000,6.46,63200.0,13.18,19.7,30,15,0,0,0.3483146771121089
20000,10.72,30000.0,7.52,16.7,9,6,0,0,0.48340285977825304
8400,8.46,72000.0,29.27,49.7,27,11,1,0,0.4933962320622944
12000,10.08,60000.0,17.56,91.1,17,11,0,0,0.2804543371134096
8425,27.27,450000.0,12.37,65.7,37,21,0,0,0.7684708459949183
10000,6.67,45000.0,30.11,22.4,28,17,0,0,0.19337455073513224
2500,8.81,22000.0,13.58,31.7,24,8,0,0,0.5298748672709129
10000,12.98,60000.0,14.6,62.5,21,10,0,0,0.42401688659155196
14000,6.67,90000.0,10.03,78.4,21,4,1,0,0.708326409532752
5000,6.67,110000.0,8.99,4.7,26,12,3,0,0.7821747907074301
20000,6.46,88400.0,15.34,54.7,16,16,0,0,0.16440620616845553
10000,10.72,35000.0,23.94,43.3,22,11,1,0,0.4358795200027448
23650,12.73,59000.0,31.98,40.0,24,18,1,0,0.18553169152798857
16000,23.4,304011.0,1.82,38.9,23,11,0,0,0.8272168779149655
15000,12.98,50000.0,31.94,28.9,14,10,1,0,0.43925185078008433
18000,11.8,89000.0,23.06,38.2,33,19,0,0,0.20006241739869826
30000,13.56,250000.0,10.91,53.2,19,13,0,0,0.5020039603185377
22000,11.8,105000.0,25.17,44.2,36,16,0,0,0.2983043333003603
1000,24.37,97500.0,9.94,63.0,22,12,0,0,0.5522529983229407
8000,17.97,40000.0,37.95,52.7,19,9,1,0,0.5198325160911229
25000,18.94,68000.0,37.8,43.0,45,13,1,0,0.5206913864420613
4500,18.94,72000.0,22.97,44.0,38,13,3,0,0.7707424064225189
30000,10.33,50000.0,1.22,2.7,15,7,0,0,0.5008664772992956
3000,16.91,42000.0,23.71,77.0,9,5,0,0,0.5348659250595565
10000,16.14,52000.0,9.42,50.9,17,14,2,0,0.461734091364225
29000,11.06,56000.0,17.31,78.2,9,7,0,0,0.3174027767015156
4500,7.56,31200.0,11.65,21.7,13,5,0,0,0.5894997858665088
14000,13.56,21100.0,28.44,70.7,12,6,0,0,0.4007327289504596
32000,11.8,75000.0,29.94,43.8,42,14,0,0,0.3122438861800817
19000,7.56,45000.0,30.48,35.6,37,30,0,0,0.027761945300386413
14050,11.8,41500.0,41.7,12.9,13,12,2,0,0.42824037990464564
20000,7.84,150000.0,4.41,29.5,16,2,0,0,0.7977245534303405
8500,16.91,35000.0,22.12,52.3,44,11,2,0,0.7154208158086399
5000,8.46,90000.0,27.87,34.5,34,20,0,0,0.2015108782193203
25000,17.97,120000.0,23.4,42.0,41,31,0,0,0.051304081264056195
26000,8.19,50000.0,22.78,85.7,21,6,0,0,0.39372139322450506
12000,7.56,40000.0,21.27,31.5,11,6,0,0,0.46908865425751295
32000,11.06,160000.0,32.26,37.1,46,22,1,0,0.24933227471692343
30000,18.94,80000.0,27.36,68.2,19,10,1,0,0.43486359747193515
15000,15.02,67000.0,29.69,67.3,22,12,0,0,0.31283015878914866
20000,11.8,92000.0,12.14,41.5,17,6,0,0,0.5881683162789185
20000,14.47,120000.0,23.8,64.9,28,7,0,0,0.6183303893202615
2700,15.02,37720.0,16.07,58.2,13,6,0,0,0.5537005272573472
35000,16.91,102000.0,3.68,52.0,6,3,0,0,0.613662009955495
10000,15.02,35000.0,18.69,29.7,38,37,0,0,0.015406782220943818
16000,11.8,130000.0,11.5,67.3,20,10,0,0,0.482225645467096
9500,8.81,55000.0,12.28,31.2,18,6,1,0,0.6727523937910272
21000,8.81,96200.0,27.46,0.0,27,15,1,0,0.39519177406056694
10000,16.91,60000.0,3.84,36.2,11,7,0,0,0.5777252858848806
23000,8.19,46000.0,15.26,61.0,10,6,0,0,0.3862868584899204
10000,18.94,57000.0,25.92,29.7,23,18,1,0,0.28657537074378964
6000,25.34,130000.0,5.87,98.0,12,8,2,0,0.7771889120903483
13000,10.08,65000.0,13.44,33.9,19,10,1,0,0.5228732012814398
4000,16.91,28000.0,13.29,59.3,8,6,0,0,0.5168811793833751
15000,11.31,130000.0,13.22,49.0,15,9,0,0,0.5158411236943038
5000,10.72,43728.0,38.39,81.4,21,11,0,0,0.2875922965059954
10000,16.14,36000.0,0.83,3.3,5,4,1,0,0.7484157252654262
20000,11.31,45000.0,1.68,39.4,4,2,0,0,0.6132895122995586
13900,8.46,57000.0,16.99,37.4,18,11,0,0,0.3431418148619703
15500,11.8,60000.0,15.21,43.6,16,10,1,0,0.4736308102431031
35000,11.8,101000.0,24.99,61.7,23,17,0,0,0.14197776652010077
4200,18.94,40000.0,25.44,52.8,22,7,0,0,0.5882850611652964
3225,6.46,100000.0,14.4,6.2,15,9,0,0,0.56231976177482
25000,23.4,130000.0,21.5,75.6,24,14,0,0,0.35655926562863977
4000,16.14,80000.0,17.31,95.1,18,8,0,0,0.5077127715908317
13000,14.47,0.0,,54.6,9,5,0,0,0.45327584530777104
5000,16.91,40000.0,37.56,22.8,37,28,2,0,0.1279847188023499
30000,15.02,28000.0,41.36,50.6,10,8,0,0,0.2647704265651696
30000,17.97,92160.0,27.37,57.4,9,7,0,0,0.4236485173447128
15000,7.56,135000.0,7.43,23.8,22,7,0,0,0.6756232543938012
32000,8.19,55000.0,66.62,93.9,19,13,0,0,0.09721234301190358
11200,7.02,40000.0,19.32,2.1,15,8,0,0,0.47052402342529903
22000,15.02,100000.0,33.85,32.5,48,23,2,0,0.2977397695381865
10000,23.4,52000.0,26.4,23.1,36,9,0,0,0.671539660293513
33600,16.14,90000.0,16.32,73.7,36,12,0,0,0.37658614143968927
2000,14.47,60000.0,17.78,55.2,21,9,0,0,0.5217294313289117
20000,16.14,55000.0,8.99,28.3,16,9,0,0,0.4674231596006197
25000,11.31,48000.0,26.4,52.0,33,20,1,0,0.1523471030594865
10500,19.92,31900.0,14.18,27.3,9,7,0,0,0.5316438973647789
5000,7.56,40000.0,17.4,3.8,45,22,1,0,0.26145369267967683
14000,7.56,125000.0,16.45,36.2,36,24,0,0,0.1331775865981991
